CodeInsee,Name,Longitude,Latitude,Id
5068,JARJAYES,44.50532996,6.10808996,655
13024,CHARLEVAL,43.72111188,5.245766453,656
6021,BONSON,43.86229348,7.182787098,657
6042,CLANS,44.00490973,7.178763669,658
6036,CASTILLON,43.83614511,7.464552475,659
84138,VALREAS,44.37715886,4.993549362,660
6136,SOSPEL,43.88446074,7.44794905,661
84108,SAINT-DIDIER,44.00925498,5.108652475,662
13090,SAINT-ANTONIN-SUR-BAYON,43.51718526,5.59403461,663
6055,DURANUS,43.89403506,7.280226862,664
83141,TRANS-EN-PROVENCE,43.50246842,6.489432529,665
13080,LEPUY-SAINTE-REPARADE,43.65182856,5.439583896,666
5109,PUY-SAINT-PIERRE,44.89731526,6.604707618,667
84023,BUOUX,43.82182106,5.375017683,668
6046,COLOMARS,43.75942342,7.222632498,669
6068,GOURDON,43.72424938,6.963560651,670
84093,PUGET,43.76953366,5.256997344,671
6059,EZE,43.72892602,7.360571884,672
84010,LABASTIDONNE,43.69283833,5.577693518,673
4009,ARCHAIL,44.11106534,6.330714112,674
6023,BREIL-SUR-ROYA,43.94043047,7.50391615,675
13018,CABANNES,43.85848045,4.957934027,676
5166,SERRES,44.42138581,5.715497511,677
13085,ROQUEFORT-LA-BEDOULE,43.25109072,5.629046343,678
84054,L'ISLE-SUR-LA-SORGUE,43.91339759,5.056642775,679
4139,NOYERS-SUR-JABRON,44.16865235,5.80998244,680
5157,SAINT-VERAN,44.68453081,6.890574377,681
6071,GUILLAUMES,44.08806832,6.874935015,682
84043,ENTRAIGUES-SUR-LA-SORGUE,43.99501734,4.932953872,683
5053,EYGUIANS,44.3570512,5.783364902,684
6139,THIERY,43.974139,7.042456714,685
4155,PRADS-HAUTE-BLEONE,44.21343364,6.463769946,686
6016,BEUIL,44.10812429,6.972124581,687
84111,SAINT-MARCELLIN-LES-VAISON,44.23714842,5.101903599,688
13032,EGUILLES,43.57112088,5.328857519,689
83016,LEBEAUSSET,43.20693156,5.820200861,690
4171,ROUGON,43.79665948,6.393181451,691
83088,NEOULES,43.2945311,6.025927391,692
84030,CAROMB,44.11243288,5.106870405,693
6041,CIPIERES,43.76959269,6.928145263,694
6147,TOURRETTE-LEVENS,43.78607372,7.272556821,695
4113,MARCOUX,44.12821924,6.280078859,696
13001,AIX-EN-PROVENCE,43.53607084,5.398574446,697
13086,ROQUEVAIRE,43.34378647,5.597726432,698
84117,SAINT-ROMAN-DE-MALEGARDE,44.26322398,4.956749839,699
5184,VITROLLES,44.42465265,5.947690083,700
84107,SAINT-CHRISTOL,44.03128022,5.503248811,701
6145,TOURETTE-DU-CHATEAU,43.87827521,7.137345115,702
4022,BARREME,43.94628087,6.378115587,703
6094,PEONE,44.12992504,6.920985839,704
13094,SAINT-ETIENNE-DU-GRES,43.78494291,4.735664007,705
84104,SABLET,44.19476807,5.001182161,706
5180,LESVIGNEAUX,44.82127732,6.536771728,707
6137,SPERACEDES,43.65245068,6.856856704,708
4188,SAINT-MAIME,43.90064207,5.801542403,709
83022,BRENON,43.7658452,6.537776448,710
4173,SAINT-ANDRE-LES-ALPES,43.97133014,6.501497122,711
4194,SAINT-PIERRE,43.90888894,6.921845911,712
84070,MALEMORT-DU-COMTAT,44.01881899,5.167418438,713
84143,VENASQUE,43.98512377,5.165068656,714
84062,LAGNES,43.89248769,5.114586694,715
4096,JAUSIERS,44.38761102,6.786023124,716
5173,UPAIX,44.31960737,5.883114324,717
83084,MONTMEYAN,43.64825694,6.061246191,718
5009,ASPRES-LES-CORPS,44.81288314,6.000768348,719
5081,MONTCLUS,44.41493433,5.669920877,720
5038,CHATEAU-VILLE-VIEILLE,44.76772897,6.80006565,721
4184,SAINT-JURS,43.89904742,6.19288089,722
5133,SAINT-CHAFFREY,44.93464796,6.601390239,723
4216,THEZE,44.32975324,5.925023101,724
5150,SAINTE-MARIE,44.46399987,5.474156754,725
13203,MARSEILLE--3E--ARRONDISSEMENT,43.31212,5.380109814,726
4102,LELAUZET-UBAYE,44.43291388,6.419425275,727
84031,CARPENTRAS,44.05938026,5.061348448,728
4050,CHATEAUFORT,44.27504612,6.029670115,729
83139,TOURTOUR,43.59358009,6.310682972,730
84147,VILLELAURE,43.70751571,5.430854497,731
5147,SAINT-JULIEN-EN-CHAMPSAUR,44.66852889,6.129921943,732
4174,SAINT-BENOIT,43.96294141,6.723867046,733
4085,FAUCON-DU-CAIRE,44.39594639,6.103673887,734
5140,SAINT-ETIENNE-LE-LAUS,44.50803468,6.163230581,735
13099,SAINT-PAUL-LES-DURANCE,43.6854814,5.753725588,736
84105,SAIGNON,43.86040883,5.438316136,737
5123,LAROCHE-DES-ARNAUDS,44.58381704,5.96045928,738
4066,CURBANS,44.40834733,6.030050012,739
5087,MONTMAUR,44.58973614,5.885611147,740
13070,LAPENNE-SUR-HUVEAUNE,43.27720797,5.518509144,741
6070,GREOLIERES,43.80700065,6.931964962,742
84063,LAMOTTE-DU-RHONE,44.27616143,4.675105117,743
13214,MARSEILLE-14E--ARRONDISSEMENT,43.34550181,5.394089158,744
5094,NOSSAGE-ET-BENEVENT,44.30972056,5.754522217,745
5042,LACLUSE,44.64232786,5.841691429,746
6110,ROUBION,44.10850476,7.028029732,747
84052,GRAMBOIS,43.76055984,5.604034436,748
5008,ASPREMONT,44.49293455,5.720226822,749
5052,EYGLIERS,44.6925245,6.666887414,750
4148,PEYROULES,43.81691947,6.643101147,751
5090,LAMOTTE-EN-CHAMPSAUR,44.74073675,6.129301498,752
84013,BEAUMETTES,43.86315903,5.203657936,753
5161,LASALLE-LES-ALPES,44.95266857,6.565356418,754
13006,AUREILLE,43.70007269,4.944966422,755
13211,MARSEILLE-11E--ARRONDISSEMENT,43.28844719,5.483814662,756
6103,ROQUEBILLIERE,44.02709518,7.292694672,757
4054,CHATEAUREDON,44.02650875,6.224295079,758
5079,LEMONETIER-LES-BAINS,44.99561068,6.469664973,759
6069,GRASSE,43.65563943,6.931905082,760
4170,LAROCHETTE,43.91227603,6.880700589,761
13068,PARADOU,43.70822428,4.778281436,762
83045,CORRENS,43.48641856,6.068262176,763
84128,SIVERGUES,43.82296673,5.416275099,764
83097,POURRIERES,43.49388636,5.747177117,765
83038,CHATEAUDOUBLE,43.62346571,6.435671325,766
6148,TOURRETTES-SUR-LOUP,43.71745366,7.039893763,767
6040,CHATEAUNEUF-D'ENTRAUNES,44.16397016,6.835065557,768
84026,CADENET,43.73040563,5.383543197,769
5012,BARATIER,44.5049967,6.504942182,770
6066,GILETTE,43.84819625,7.161323411,771
4149,PEYRUIS,44.03515352,5.928333557,772
6126,SAINT-MARTIN-DU-VAR,43.81661724,7.199292204,773
13208,MARSEILLE--8E--ARRONDISSEMENT,43.24172718,5.374644363,774
13019,CABRIES,43.44964219,5.34976664,775
5155,SAINT-PIERRE-AVEZ,44.24854283,5.768382111,776
5085,MONTGENEVRE,44.93899322,6.72778259,777
4241,VILLEMUS,43.8613318,5.709304431,778
13041,GARDANNE,43.45260632,5.479638603,779
84123,SAULT,44.0729876,5.398899566,780
83107,ROQUEBRUNE-SUR-ARGENS,43.4285091,6.652128817,781
6112,LEROURET,43.67956128,7.009625536,782
6122,SAINT-JEANNET,43.75884539,7.140732118,783
84047,GARGAS,43.89606539,5.343623301,784
83031,LECANNET-DES-MAURES,43.37376321,6.375501033,785
13034,EYGALIERES,43.76170475,4.952119836,786
84004,AUBIGNAN,44.09773806,5.031656767,787
13107,SIMIANE-COLLONGUE,43.41155186,5.437969244,788
4191,SAINT-MARTIN-LES-SEYNE,44.38272027,6.255553206,789
84057,JOUCAS,43.92636647,5.2526094,790
5162,LASAULCE,44.43051245,6.010993832,791
4030,BLIEUX,43.87462748,6.362796708,792
13109,LETHOLONET,43.51969141,5.508192539,793
84137,VAISON-LA-ROMAINE,44.24770187,5.060407823,794
6104,ROQUEBRUNE-CAP-MARTIN,43.7638279,7.458736161,795
6043,COARAZE,43.86649018,7.299133492,796
84087,ORANGE,44.12891354,4.80987924,797
13084,LAROQUE-D'ANTHERON,43.71764095,5.301576336,798
5064,LACHAPELLE-EN-VALGAUDEMAR,44.81661779,6.242577934,799
83153,SAINT-MANDRIER-SUR-MER,43.07543229,5.926423152,800
6033,CARROS,43.78503906,7.184141599,801
5106,PRUNIERES,44.54334126,6.336404312,802
83106,ROCBARON,43.30666869,6.083616583,803
6086,MOULINET,43.95369914,7.414004054,804
5130,SAINT-APOLLINAIRE,44.55787041,6.353900353,805
6161,VILLENEUVE-LOUBET,43.64925607,7.107284349,806
4162,REVEST-DES-BROUSSES,43.97548507,5.675012212,807
84145,VILLARS,43.95198138,5.433344184,808
6098,PUGET-ROSTANG,43.98720048,6.936855822,809
83134,TARADEAU,43.46125754,6.430663603,810
4211,SOURRIBES,44.15886648,6.044302048,811
83071,LALONDE-LES-MAURES,43.16892134,6.24285151,812
13104,SAUSSET-LES-PINS,43.34566903,5.11765507,813
6121,SAINT-JEAN-CAP-FERRAT,43.68717889,7.329936324,814
4163,REVEST-DU-BION,44.09409035,5.540509385,815
5119,RISOUL,44.62403808,6.623174027,816
84006,AURIBEAU,43.82997717,5.448093598,817
6092,PEILLON,43.77273529,7.371479707,818
6065,LAGAUDE,43.72142377,7.160399264,819
83021,BRAS,43.47040816,5.958532544,820
4047,CHAMPTERCIER,44.09693513,6.144564514,821
83020,LEBOURGUET,43.78009374,6.503450356,822
83029,CALLIAN,43.61251802,6.75708895,823
13076,PLAN-D'ORGON,43.81812611,5.002281832,824
84083,MORNAS,44.20374764,4.740145493,825
5071,LARDIER-ET-VALENCA,44.43660465,5.973485268,826
6089,OPIO,43.65756107,7.008608642,827
6024,BRIANCONNET,43.86494981,6.745013446,828
4036,LEBRUSQUET,44.16816214,6.303473519,829
84012,BEAUMES-DE-VENISE,44.12338569,5.028755898,830
83023,BRIGNOLES,43.39929419,6.077402443,831
13204,MARSEILLE--4E--ARRONDISSEMENT,43.30673336,5.400874888,832
5182,VILLAR-LOUBIERE,44.83672733,6.135597613,833
4129,MONTJUSTIN,43.84529309,5.650235603,834
83011,BARGEMON,43.63331046,6.542445892,835
4187,SAINT-LIONS,43.9786318,6.406277407,836
84142,VELLERON,43.96157009,5.028370539,837
6079,MANDELIEU-LA-NAPOULE,43.53805105,6.918089365,838
4179,SAINT-GENIEZ,44.23266689,6.062674027,839
84019,BOLLENE,44.28820164,4.752359563,840
5122,LAROCHE-DE-RAME,44.76566812,6.616443697,841
4005,ALLONS,43.9803885,6.590327442,842
84042,CUCURON,43.77822436,5.443615804,843
13114,VENTABREN,43.54225285,5.30622322,844
6100,REVEST-LES-ROCHES,43.88312974,7.167782771,845
5101,PELVOUX,44.89963921,6.435864309,846
84119,SAINT-SATURNIN-LES-AVIGNON,43.96215294,4.941099672,847
83015,BAUDUEN,43.71574235,6.202044556,848
4095,L'HOSPITALET,44.10891876,5.706859256,849
13064,MOLLEGES,43.80534104,4.948869451,850
83151,VINS-SUR-CARAMY,43.43301288,6.150018365,851
13059,MEYRARGUES,43.62448765,5.522715131,852
6152,VALBONNE,43.62828833,7.029544767,853
4192,SAINT-MICHEL-L'OBSERVATOIRE,43.90987941,5.720043154,854
84007,AVIGNON,43.93524483,4.840715725,855
83003,AMPUS,43.62836368,6.371876502,856
4199,SAINT-VINCENT-SUR-JABRON,44.16976591,5.747947653,857
5027,CERVIERES,44.85328485,6.764865473,858
5091,MOYDANS,44.40997452,5.508973462,859
5036,CHATEAUROUX-LES-ALPES,44.6423671,6.482908233,860
84025,CABRIERES-D'AVIGNON,43.89653227,5.152798016,861
6123,SAINT-LAURENT-DU-VAR,43.68596258,7.182187918,862
6111,ROURE,44.11891387,7.066802965,863
4150,PIEGUT,44.45337861,6.131722579,864
5037,CHATEAUVIEUX,44.48417483,6.051871146,865
83057,FLASSANS-SUR-ISSOLE,43.37609879,6.221624165,866
13113,VENELLES,43.59286739,5.491383816,867
6020,LABOLLENE-VESUBIE,43.99514532,7.371843754,868
83138,TOURRETTES,43.61405396,6.723783645,869
84028,CAIRANNE,44.23025755,4.933399969,870
13017,BOULBON,43.86776632,4.697547067,871
6075,LEVENS,43.8500976,7.240330273,872
4025,BEAUVEZER,44.14397527,6.597727747,873
6151,UTELLE,43.92731814,7.238644629,874
5026,CEILLAC,44.65265162,6.803661898,875
4178,SAINT-ETIENNE-LES-ORGUES,44.06701498,5.780460528,876
83013,LABASTIDE,43.74791753,6.632640278,877
83122,LESSALLES-SUR-VERDON,43.76701422,6.206525427,878
84113,SAINT-MARTIN-DE-LA-BRASQUE,43.7640136,5.539758216,879
5103,LEPOET,44.27897466,5.901313184,880
4037,LECAIRE,44.37441635,6.068757742,881
83133,TANNERON,43.57489952,6.856710795,882
4161,MEOLANS-REVEL,44.3714312,6.498464049,883
6099,PUGET-THENIERS,43.95216492,6.906093114,884
5018,LABATIE-VIEILLE,44.55532274,6.155707393,885
5056,FOREST-SAINT-JULIEN,44.62980144,6.141075313,886
83090,OLLIOULES,43.13861337,5.853692045,887
6124,SAINT-LEGER,44.00265977,6.82309685,888
84129,SORGUES,44.0145764,4.867405154,889
83135,TAVERNES,43.6002244,6.020993568,890
4032,BRAUX,43.99303445,6.699411278,891
4197,SAINTE-TULLE,43.78304825,5.773023317,892
6025,LEBROC,43.81478221,7.159076339,893
84067,LORIOL-DU-COMTAT,44.07535001,5.005147997,894
13065,MOURIES,43.70084542,4.890384862,895
4133,MORIEZ,43.96409295,6.462533459,896
4008,ANNOT,43.96200097,6.663958116,897
83147,VERIGNON,43.66252841,6.276503592,898
13095,SAINT-MARC-JAUMEGARDE,43.55618493,5.522069938,899
6132,SAORGE,43.99353188,7.537673484,900
83076,MAZAUGUES,43.34487612,5.895895823,901
84148,VILLES-SUR-AUZON,44.06606051,5.25707803,902
5031,CHAMPCELLA,44.71757749,6.531380429,903
13110,TRETS,43.43780873,5.699952432,904
84027,CADEROUSSE,44.10993588,4.74345047,905
13101,SAINT-SAVOURNIN,43.40572481,5.531014914,906
83061,FREJUS,43.47195581,6.763615974,907
13014,BERRE-L'ETANG,43.50364425,5.160613698,908
13093,SAINT-ESTEVE-JANSON,43.69236956,5.389589126,909
6062,FONTAN,44.02190526,7.544282152,910
5046,EMBRUN,44.58042949,6.475592989,911
6073,ISOLA,44.18725853,7.074880623,912
83110,ROUGIERS,43.38185744,5.851441272,913
84021,BRANTES,44.18536628,5.332474251,914
6049,COURMES,43.75255338,7.017376064,915
84106,SAINTE-CECILE-LES-VIGNES,44.23585585,4.889282756,916
4193,SAINT-PAUL-SUR-UBAYE,44.55889884,6.820787701,917
5134,SAINT-CLEMENT-SUR-DURANCE,44.6478035,6.560740418,918
5098,LESORRES,44.48506665,6.579731422,919
4026,BELLAFFAIRE,44.40439153,6.194203045,920
83050,DRAGUIGNAN,43.53575133,6.454365692,921
84139,FONTAINE-DE-VAUCLUSE,43.9220821,5.131254243,922
4086,FAUCON-DE-BARCELONNETTE,44.41358267,6.67868076,923
13071,LESPENNES-MIRABEAU,43.40267912,5.315470941,924
4006,ALLOS,44.26149614,6.6267179,925
4018,BANON,44.02694481,5.649647152,926
4076,ENTREVAUX,43.9502625,6.802385437,927
6141,TOUDON,43.89146419,7.108407706,928
84132,LETHOR,43.92823983,4.993241234,929
13047,ISTRES,43.55026891,4.951181352,930
4177,HAUTES-DUYES,44.19490517,6.17423381,931
84120,SAINT-TRINIT,44.09603619,5.478858789,932
13030,CUGES-LES-PINS,43.2805717,5.710246158,933
84127,SERIGNAN-DU-COMTAT,44.19390122,4.847857272,934
84131,TAILLADES,43.83154745,5.094806905,935
13010,BARBENTANE,43.89472498,4.749340429,936
6004,ANTIBES,43.58746515,7.106354183,937
4226,UVERNET-FOURS,44.31911321,6.670284434,938
6034,CASTAGNIERS,43.79211089,7.227741331,939
6076,LIEUCHE,44.00156694,7.032410786,940
83055,FAYENCE,43.61033458,6.678432799,941
83103,LEREVEST-LES-EAUX,43.18249184,5.945653922,942
13015,BOUC-BEL-AIR,43.44722966,5.412370561,943
13035,EYGUIERES,43.7025563,5.015577052,944
5022,BREZIERS,44.42105309,6.22281621,945
84029,CAMARET-SUR-AIGUES,44.1596814,4.884103975,946
5126,ROSANS,44.39987195,5.461465318,947
4091,GANAGOBIE,44.00258621,5.908500761,948
5089,MONTROND,44.38676268,5.746261764,949
83086,LEMUY,43.46873079,6.576949368,950
5138,SAINT-DISDIER,44.73305792,5.879529968,951
13075,PLAN-DE-CUQUES,43.36709272,5.464886235,952
83065,GASSIN,43.23920652,6.586175186,953
6095,PEYMEINADE,43.63052945,6.881665209,954
6127,SAINT-MARTIN-VESUBIE,44.1020722,7.302440716,955
13206,MARSEILLE--6E--ARRONDISSEMENT,43.28709895,5.381047854,956
84140,VAUGINES,43.77861853,5.406678543,957
83094,LEPLAN-DE-LA-TOUR,43.3384389,6.547457511,958
4013,AUBIGNOSC,44.11824496,5.957344849,959
6064,GATTIERES,43.76521954,7.168774682,960
13078,PORT-SAINT-LOUIS-DU-RHONE,43.41481937,4.806796636,961
6013,BELVEDERE,44.05648722,7.3738312,962
4167,LAROBINE-SUR-GALABRE,44.19273299,6.230384357,963
83032,CARCES,43.46900592,6.176372734,964
84017,BEDOIN,44.13746241,5.234460053,965
83052,ESPARRON,43.58746977,5.848720662,966
13057,MAS-BLANC-DES-ALPILLES,43.78789022,4.763851534,967
84118,SAINT-SATURNIN-LES-APT,43.95873689,5.373257161,968
6005,ASCROS,43.9193423,7.015506848,969
6009,BAIROLS,43.98705102,7.119694731,970
84005,AUREL,44.13812647,5.396333262,971
6091,PEILLE,43.80646483,7.411110167,972
83144,LAVALETTE-DU-VAR,43.1499152,5.992225389,973
4207,SIGOYER,44.32237115,5.961028163,974
5076,MEREUIL,44.38397415,5.712590987,975
4106,LURS,43.96983433,5.880494063,976
4100,LARCHE,44.42722049,6.872615571,977
83093,PLAN-D'AUPS-SAINTE-BAUME,43.33371305,5.738560183,978
